ENTRY DATE,ENTRY PRICE,QUANTITY,TOTAL BUY VALUE,EXIT PRICE,EXIT DATE,TOTAL SELL VALUE,P&L,ROI %,STRATEGY
14/02/2007,166.25,150,24937.5,157.95,12/03/2007,23692.5,-1245.0,-4.99,System 3 (Double Seven)
15/03/2007,149.8,166,24866.8,163.56,22/03/2007,27150.96,2284.16,9.19,System 3 (Double Seven)
02/04/2007,146.17,171,24995.07,156.05,09/04/2007,26684.55,1689.48,6.76,System 3 (Double Seven)
30/04/2007,157.43,158,24873.94,158.25,14/05/2007,25003.5,129.56,0.52,System 3 (Double Seven)
06/06/2007,165.67,150,24850.5,171.85,19/06/2007,25777.5,927.0,3.73,System 3 (Double Seven)
24/07/2007,176.3,141,24858.3,160.65,27/08/2007,22651.65,-2206.65,-8.88,System 3 (Double Seven)
18/10/2007,188.45,132,24875.4,215.91,26/10/2007,28500.12,3624.72,14.57,System 3 (Double Seven)
07/11/2007,218.33,114,24889.62,232.46,14/11/2007,26500.44,1610.82,6.47,System 3 (Double Seven)
21/11/2007,201.17,124,24945.08,211.23,29/11/2007,26192.52,1247.44,5.0,System 3 (Double Seven)
17/12/2007,212.05,117,24809.85,226.77,27/12/2007,26532.09,1722.24,6.94,System 3 (Double Seven)
18/01/2008,227.06,110,24976.6,216.53,15/02/2008,23818.3,-1158.3,-4.64,System 3 (Double Seven)
22/02/2008,199.96,125,24995.0,152.11,09/04/2008,19013.75,-5981.25,-23.93,System 3 (Double Seven)
17/06/2009,131.35,190,24956.5,137.48,26/06/2009,26121.2,1164.7,4.67,System 3 (Double Seven)
06/07/2009,123.58,202,24963.16,126.62,15/07/2009,25577.24,614.08,2.46,System 3 (Double Seven)
28/07/2009,134.61,185,24902.85,139.63,24/08/2009,25831.55,928.7,3.73,System 3 (Double Seven)
01/09/2009,135.42,184,24917.28,143.43,07/09/2009,26391.12,1473.84,5.91,System 3 (Double Seven)
25/09/2009,152.55,163,24865.65,165.02,30/09/2009,26898.26,2032.61,8.17,System 3 (Double Seven)
22/10/2009,162.07,154,24958.78,154.28,06/11/2009,23759.12,-1199.66,-4.81,System 3 (Double Seven)
19/11/2009,161.17,155,24981.35,156.84,23/12/2009,24310.2,-671.15,-2.69,System 3 (Double Seven)
08/01/2010,158.9,157,24947.3,159.63,20/01/2010,25061.91,114.61,0.46,System 3 (Double Seven)
25/01/2010,151.05,165,24923.25,151.35,16/02/2010,24972.75,49.5,0.2,System 3 (Double Seven)
13/04/2010,171.31,145,24839.95,177.76,23/04/2010,25775.2,935.25,3.77,System 3 (Double Seven)
28/04/2010,167.17,149,24908.33,168.55,13/05/2010,25113.95,205.62,0.83,System 3 (Double Seven)
27/08/2010,174.08,143,24893.44,182.53,02/09/2010,26101.79,1208.35,4.85,System 3 (Double Seven)
15/10/2010,204.48,122,24946.56,207.65,25/10/2010,25333.3,386.74,1.55,System 3 (Double Seven)
27/10/2010,201.23,124,24952.52,211.45,29/10/2010,26219.8,1267.28,5.08,System 3 (Double Seven)
12/11/2010,218.26,114,24881.64,216.57,02/12/2010,24688.98,-192.66,-0.77,System 3 (Double Seven)
07/12/2010,201.91,123,24834.93,206.97,21/12/2010,25457.31,622.38,2.51,System 3 (Double Seven)
04/01/2011,200.74,124,24891.76,197.07,24/01/2011,24436.68,-455.08,-1.83,System 3 (Double Seven)
08/04/2011,199.69,125,24961.25,204.88,13/04/2011,25610.0,648.75,2.6,System 3 (Double Seven)
18/04/2011,197.11,126,24835.86,194.21,27/05/2011,24470.46,-365.4,-1.47,System 3 (Double Seven)
24/02/2012,169.39,147,24900.33,166.22,09/03/2012,24434.34,-465.99,-1.87,System 3 (Double Seven)
22/03/2012,163.57,152,24862.64,160.43,30/04/2012,24385.36,-477.28,-1.92,System 3 (Double Seven)
16/07/2012,167.29,149,24926.21,172.88,19/07/2012,25759.12,832.91,3.34,System 3 (Double Seven)
23/07/2012,166.0,150,24900.0,175.36,30/07/2012,26304.0,1404.0,5.64,System 3 (Double Seven)
27/08/2012,170.05,147,24997.35,170.52,07/09/2012,25066.44,69.09,0.28,System 3 (Double Seven)
12/10/2012,189.95,131,24883.45,193.63,18/10/2012,25365.53,482.08,1.94,System 3 (Double Seven)
30/10/2012,190.03,131,24893.93,196.49,06/11/2012,25740.19,846.26,3.4,System 3 (Double Seven)
15/11/2012,191.75,130,24927.5,196.68,29/11/2012,25568.4,640.9,2.57,System 3 (Double Seven)
11/01/2013,211.55,118,24962.9,215.48,14/01/2013,25426.64,463.74,1.86,System 3 (Double Seven)
17/01/2013,211.36,118,24940.48,216.41,28/01/2013,25536.38,595.9,2.39,System 3 (Double Seven)
05/02/2013,212.01,117,24805.17,201.52,06/03/2013,23577.84,-1227.33,-4.95,System 3 (Double Seven)
15/03/2013,194.09,128,24843.52,191.19,01/04/2013,24472.32,-371.2,-1.49,System 3 (Double Seven)
03/05/2013,205.45,121,24859.45,219.55,16/05/2013,26565.55,1706.1,6.86,System 3 (Double Seven)
31/05/2013,209.9,119,24978.1,196.2,02/07/2013,23347.8,-1630.3,-6.53,System 3 (Double Seven)
07/11/2013,191.17,130,24852.1,197.27,19/11/2013,25645.1,793.0,3.19,System 3 (Double Seven)
19/12/2013,193.36,129,24943.44,199.79,24/12/2013,25772.91,829.47,3.33,System 3 (Double Seven)
02/01/2014,195.56,127,24836.12,192.43,15/01/2014,24438.61,-397.51,-1.6,System 3 (Double Seven)
22/03/2014,217.84,114,24833.76,225.85,24/03/2014,25746.9,913.14,3.68,System 3 (Double Seven)
07/04/2014,219.85,113,24843.05,229.05,09/04/2014,25882.65,1039.6,4.18,System 3 (Double Seven)
30/04/2014,226.07,110,24867.7,234.36,08/05/2014,25779.6,911.9,3.67,System 3 (Double Seven)
29/05/2014,261.26,95,24819.7,266.22,02/06/2014,25290.9,471.2,1.9,System 3 (Double Seven)
13/06/2014,259.7,96,24931.2,264.0,02/07/2014,25344.0,412.8,1.66,System 3 (Double Seven)
09/07/2014,255.1,98,24999.8,265.61,16/07/2014,26029.78,1029.98,4.12,System 3 (Double Seven)
06/08/2014,263.11,95,24995.45,278.31,18/08/2014,26439.45,1444.0,5.78,System 3 (Double Seven)
09/09/2014,281.05,88,24732.4,285.85,19/09/2014,25154.8,422.4,1.71,System 3 (Double Seven)
24/09/2014,275.71,90,24813.9,270.62,09/10/2014,24355.8,-458.1,-1.85,System 3 (Double Seven)
09/12/2014,318.55,78,24846.9,323.64,19/12/2014,25243.92,397.02,1.6,System 3 (Double Seven)
06/01/2015,316.05,79,24967.95,320.77,15/01/2015,25340.83,372.88,1.49,System 3 (Double Seven)
30/01/2015,327.91,76,24921.16,314.68,28/02/2015,23915.68,-1005.48,-4.03,System 3 (Double Seven)
11/03/2015,302.41,82,24797.62,293.77,01/04/2015,24089.14,-708.48,-2.86,System 3 (Double Seven)
26/07/2016,237.86,105,24975.3,246.0,27/07/2016,25830.0,854.7,3.42,System 3 (Double Seven)
01/08/2016,226.82,110,24950.2,225.95,16/08/2016,24854.5,-95.7,-0.38,System 3 (Double Seven)
25/08/2016,224.5,111,24919.5,232.95,30/08/2016,25857.45,937.95,3.76,System 3 (Double Seven)
16/09/2016,243.05,102,24791.1,250.45,22/09/2016,25545.9,754.8,3.04,System 3 (Double Seven)
26/09/2016,238.68,104,24822.72,235.23,17/10/2016,24463.92,-358.8,-1.45,System 3 (Double Seven)
01/11/2016,250.32,99,24781.68,257.45,08/11/2016,25487.55,705.87,2.85,System 3 (Double Seven)
16/11/2016,242.0,103,24926.0,241.41,30/11/2016,24865.23,-60.77,-0.24,System 3 (Double Seven)
16/12/2016,232.36,107,24862.52,232.09,30/12/2016,24833.63,-28.89,-0.12,System 3 (Double Seven)
20/01/2017,239.5,104,24908.0,247.27,27/01/2017,25716.08,808.08,3.24,System 3 (Double Seven)
15/02/2017,255.23,97,24757.31,258.91,21/02/2017,25114.27,356.96,1.44,System 3 (Double Seven)
28/02/2017,251.23,99,24871.77,261.14,14/03/2017,25852.86,981.09,3.94,System 3 (Double Seven)
22/03/2017,240.91,103,24813.73,256.55,29/03/2017,26424.65,1610.92,6.49,System 3 (Double Seven)
20/04/2017,247.95,100,24795.0,270.73,04/05/2017,27073.0,2278.0,9.19,System 3 (Double Seven)
12/06/2017,287.05,87,24973.35,293.25,29/06/2017,25512.75,539.4,2.16,System 3 (Double Seven)
28/07/2017,296.15,84,24876.6,298.6,23/08/2017,25082.4,205.8,0.83,System 3 (Double Seven)
04/09/2017,297.1,84,24956.4,294.65,19/09/2017,24750.6,-205.8,-0.82,System 3 (Double Seven)
20/09/2017,290.55,86,24987.3,274.25,16/10/2017,23585.5,-1401.8,-5.61,System 3 (Double Seven)
27/11/2017,317.0,78,24726.0,311.45,11/12/2017,24293.1,-432.9,-1.75,System 3 (Double Seven)
01/01/2018,310.3,80,24824.0,317.7,12/01/2018,25416.0,592.0,2.38,System 3 (Double Seven)
01/02/2018,346.2,72,24926.4,306.05,14/03/2018,22035.6,-2890.8,-11.6,System 3 (Double Seven)
04/09/2018,328.5,76,24966.0,316.5,04/10/2018,24054.0,-912.0,-3.65,System 3 (Double Seven)
22/11/2018,352.05,71,24995.55,358.45,17/12/2018,25449.95,454.4,1.82,System 3 (Double Seven)
18/01/2019,372.0,67,24924.0,351.3,21/02/2019,23537.1,-1386.9,-5.56,System 3 (Double Seven)
25/03/2019,383.5,65,24927.5,400.55,28/03/2019,26035.75,1108.25,4.45,System 3 (Double Seven)
04/04/2019,388.75,64,24880.0,407.0,16/04/2019,26048.0,1168.0,4.69,System 3 (Double Seven)
07/05/2019,386.5,64,24736.0,389.7,17/05/2019,24940.8,204.8,0.83,System 3 (Double Seven)
04/06/2019,419.1,59,24726.9,422.15,18/06/2019,24906.85,179.95,0.73,System 3 (Double Seven)
08/07/2019,425.9,58,24702.2,429.35,29/07/2019,24902.3,200.1,0.81,System 3 (Double Seven)
05/08/2019,402.65,62,24964.3,423.4,19/08/2019,26250.8,1286.5,5.15,System 3 (Double Seven)
22/08/2019,399.1,62,24744.2,413.4,13/09/2019,25630.8,886.6,3.58,System 3 (Double Seven)
04/10/2019,413.9,60,24834.0,440.6,17/10/2019,26436.0,1602.0,6.45,System 3 (Double Seven)
26/12/2019,538.75,46,24782.5,549.4,27/12/2019,25272.4,489.9,1.98,System 3 (Double Seven)
01/01/2020,536.75,46,24690.5,546.3,09/01/2020,25129.8,439.3,1.78,System 3 (Double Seven)
21/01/2020,531.05,47,24959.35,537.25,27/01/2020,25250.75,291.4,1.17,System 3 (Double Seven)
01/02/2020,504.6,49,24725.4,539.1,05/02/2020,26415.9,1690.5,6.84,System 3 (Double Seven)
24/02/2020,529.85,47,24902.95,342.7,09/04/2020,16106.9,-8796.05,-35.32,System 3 (Double Seven)
28/10/2020,396.05,63,24951.15,417.45,02/11/2020,26299.35,1348.2,5.4,System 3 (Double Seven)
23/11/2020,468.25,53,24817.25,485.1,01/12/2020,25710.3,893.05,3.6,System 3 (Double Seven)
21/12/2020,494.5,50,24725.0,520.1,28/12/2020,26005.0,1280.0,5.18,System 3 (Double Seven)
18/01/2021,533.15,46,24524.9,603.8,01/02/2021,27774.8,3249.9,13.25,System 3 (Double Seven)
19/02/2021,624.05,40,24962.0,591.45,30/03/2021,23658.0,-1304.0,-5.22,System 3 (Double Seven)
06/04/2021,565.9,44,24899.6,579.2,22/04/2021,25484.8,585.2,2.35,System 3 (Double Seven)
04/06/2021,642.7,38,24422.6,649.0,25/06/2021,24662.0,239.4,0.98,System 3 (Double Seven)
18/08/2021,688.3,36,24778.8,713.65,30/08/2021,25691.4,912.6,3.68,System 3 (Double Seven)
13/09/2021,707.4,35,24759.0,727.2,16/09/2021,25452.0,693.0,2.8,System 3 (Double Seven)
22/09/2021,703.35,35,24617.25,730.0,27/09/2021,25550.0,932.75,3.79,System 3 (Double Seven)
30/09/2021,700.85,35,24529.75,713.3,11/10/2021,24965.5,435.75,1.78,System 3 (Double Seven)
03/11/2021,785.95,31,24364.45,734.65,07/12/2021,22774.15,-1590.3,-6.53,System 3 (Double Seven)
17/12/2021,728.3,34,24762.2,740.15,31/12/2021,25165.1,402.9,1.63,System 3 (Double Seven)
19/01/2022,808.6,30,24258.0,810.3,01/02/2022,24309.0,51.0,0.21,System 3 (Double Seven)
14/02/2022,753.7,33,24872.1,697.35,15/03/2022,23012.55,-1859.55,-7.48,System 3 (Double Seven)
22/04/2022,747.65,33,24672.45,711.05,23/05/2022,23464.65,-1207.8,-4.9,System 3 (Double Seven)
23/09/2022,882.25,28,24703.0,885.45,06/10/2022,24792.6,89.6,0.36,System 3 (Double Seven)
02/11/2022,904.7,27,24426.9,919.8,17/11/2022,24834.6,407.7,1.67,System 3 (Double Seven)
06/12/2022,922.65,27,24911.55,865.3,14/02/2023,23363.1,-1548.45,-6.22,System 3 (Double Seven)
01/06/2023,936.1,26,24338.6,939.5,27/06/2023,24427.0,88.4,0.36,System 3 (Double Seven)
02/08/2023,986.05,25,24651.25,967.0,23/08/2023,24175.0,-476.25,-1.93,System 3 (Double Seven)
06/09/2023,957.5,26,24895.0,970.55,08/09/2023,25234.3,339.3,1.36,System 3 (Double Seven)
21/09/2023,959.3,26,24941.8,953.1,11/10/2023,24780.6,-161.2,-0.65,System 3 (Double Seven)
19/10/2023,935.75,26,24329.5,933.8,03/11/2023,24278.8,-50.7,-0.21,System 3 (Double Seven)
20/12/2023,1006.65,24,24159.6,1003.5,12/01/2024,24084.0,-75.6,-0.31,System 3 (Double Seven)
08/02/2024,989.3,25,24732.5,1023.25,16/02/2024,25581.25,848.75,3.43,System 3 (Double Seven)
12/03/2024,1076.85,23,24767.55,1084.5,20/03/2024,24943.5,175.95,0.71,System 3 (Double Seven)
02/04/2024,1081.2,23,24867.6,1107.05,09/04/2024,25462.15,594.55,2.39,System 3 (Double Seven)
16/04/2024,1067.05,23,24542.15,1113.75,25/04/2024,25616.25,1074.1,4.38,System 3 (Double Seven)
09/05/2024,1115.7,22,24545.4,1134.5,23/05/2024,24959.0,413.6,1.69,System 3 (Double Seven)
29/05/2024,1102.0,22,24244.0,1160.0,03/06/2024,25520.0,1276.0,5.26,System 3 (Double Seven)
04/06/2024,1071.45,23,24643.35,1144.45,19/06/2024,26322.35,1679.0,6.81,System 3 (Double Seven)
15/07/2024,1229.95,20,24599.0,1250.3,18/07/2024,25006.0,407.0,1.65,System 3 (Double Seven)
23/07/2024,1226.75,20,24535.0,1187.25,16/08/2024,23745.0,-790.0,-3.22,System 3 (Double Seven)
06/09/2024,1208.15,20,24163.0,1252.15,12/09/2024,25043.0,880.0,3.64,System 3 (Double Seven)
30/09/2024,1273.95,19,24205.05,1255.5,15/10/2024,23854.5,-350.55,-1.45,System 3 (Double Seven)
08/11/2024,1258.85,19,23918.15,1278.05,22/11/2024,24282.95,364.8,1.53,System 3 (Double Seven)
18/12/2024,1314.15,19,24968.85,1246.9,28/01/2025,23691.1,-1277.75,-5.12,System 3 (Double Seven)
11/02/2025,1252.75,19,23802.25,1245.4,11/03/2025,23662.6,-139.65,-0.59,System 3 (Double Seven)
01/04/2025,1318.45,18,23732.1,1350.2,15/04/2025,24303.6,571.5,2.41,System 3 (Double Seven)
09/05/2025,1388.9,17,23611.3,1448.5,12/05/2025,24624.5,1013.2,4.29,System 3 (Double Seven)
03/06/2025,1437.9,17,24444.3,1459.7,06/06/2025,24814.9,370.6,1.52,System 3 (Double Seven)
10/06/2025,1422.9,17,24189.3,1439.1,26/06/2025,24464.7,275.4,1.14,System 3 (Double Seven)
10/07/2025,1424.1,17,24209.7,1465.8,21/07/2025,24918.6,708.9,2.93,System 3 (Double Seven)
01/08/2025,1471.6,16,23545.6,1446.0,21/08/2025,23136.0,-409.6,-1.74,System 3 (Double Seven)
26/08/2025,1416.6,17,24082.2,1419.4,15/09/2025,24129.8,47.6,0.2,System 3 (Double Seven)
22/09/2025,1401.5,17,23825.5,1375.9,07/10/2025,23390.3,-435.2,-1.83,System 3 (Double Seven)
