ENTRY DATE,ENTRY PRICE,QUANTITY,TOTAL BUY VALUE,EXIT PRICE,EXIT DATE,TOTAL SELL VALUE,P&L,ROI %,STRATEGY
09/10/2009,235.26,106,24937.56,244.72,14/10/2009,25940.32,1002.76,4.02,System 3 (Double Seven)
22/10/2009,239.23,104,24879.92,230.19,10/11/2009,23939.76,-940.16,-3.78,System 3 (Double Seven)
15/12/2009,235.65,106,24978.9,241.18,24/12/2009,25565.08,586.18,2.35,System 3 (Double Seven)
20/01/2010,241.45,103,24869.35,228.06,16/02/2010,23490.18,-1379.17,-5.55,System 3 (Double Seven)
15/04/2010,244.41,102,24929.82,241.88,10/05/2010,24671.76,-258.06,-1.04,System 3 (Double Seven)
24/06/2010,235.75,106,24989.5,244.29,28/06/2010,25894.74,905.24,3.62,System 3 (Double Seven)
07/07/2010,236.08,105,24788.4,240.73,13/07/2010,25276.65,488.25,1.97,System 3 (Double Seven)
19/07/2010,236.64,105,24847.2,221.54,20/08/2010,23261.7,-1585.5,-6.38,System 3 (Double Seven)
02/11/2010,240.86,103,24808.58,247.62,04/11/2010,25504.86,696.28,2.81,System 3 (Double Seven)
12/11/2010,237.94,105,24983.7,226.58,02/12/2010,23790.9,-1192.8,-4.77,System 3 (Double Seven)
28/12/2010,234.82,106,24890.92,241.36,04/01/2011,25584.16,693.24,2.79,System 3 (Double Seven)
08/04/2011,229.44,108,24779.52,233.18,21/04/2011,25183.44,403.92,1.63,System 3 (Double Seven)
24/08/2012,175.26,142,24886.92,177.42,07/09/2012,25193.64,306.72,1.23,System 3 (Double Seven)
27/09/2012,185.96,134,24918.64,191.12,04/10/2012,25610.08,691.44,2.77,System 3 (Double Seven)
08/10/2012,183.62,136,24972.32,176.31,27/11/2012,23978.16,-994.16,-3.98,System 3 (Double Seven)
21/12/2012,184.93,135,24965.55,188.29,28/12/2012,25419.15,453.6,1.82,System 3 (Double Seven)
11/01/2013,188.21,132,24843.72,193.02,16/01/2013,25478.64,634.92,2.56,System 3 (Double Seven)
29/01/2013,197.83,126,24926.58,187.45,07/03/2013,23618.7,-1307.88,-5.25,System 3 (Double Seven)
18/03/2013,186.95,133,24864.35,177.83,15/04/2013,23651.39,-1212.96,-4.88,System 3 (Double Seven)
25/07/2013,199.6,125,24950.0,189.41,29/08/2013,23676.25,-1273.75,-5.11,System 3 (Double Seven)
17/09/2013,192.3,130,24999.0,199.57,19/09/2013,25944.1,945.1,3.78,System 3 (Double Seven)
25/09/2013,190.26,131,24924.06,192.91,09/10/2013,25271.21,347.15,1.39,System 3 (Double Seven)
07/11/2013,198.52,125,24815.0,191.66,02/12/2013,23957.5,-857.5,-3.46,System 3 (Double Seven)
16/12/2013,189.36,132,24995.52,200.59,20/12/2013,26477.88,1482.36,5.93,System 3 (Double Seven)
02/01/2014,196.07,127,24900.89,197.28,13/01/2014,25054.56,153.67,0.62,System 3 (Double Seven)
25/03/2014,197.04,126,24827.04,205.3,28/03/2014,25867.8,1040.76,4.19,System 3 (Double Seven)
16/04/2014,210.93,118,24889.74,223.55,09/05/2014,26378.9,1489.16,5.98,System 3 (Double Seven)
29/05/2014,240.57,103,24778.71,251.51,06/06/2014,25905.53,1126.82,4.55,System 3 (Double Seven)
16/06/2014,238.75,104,24830.0,223.56,21/07/2014,23250.24,-1579.76,-6.36,System 3 (Double Seven)
01/08/2014,218.77,114,24939.78,221.88,13/08/2014,25294.32,354.54,1.42,System 3 (Double Seven)
26/08/2014,222.59,112,24930.08,227.24,01/09/2014,25450.88,520.8,2.09,System 3 (Double Seven)
12/09/2014,227.58,109,24806.22,213.92,09/10/2014,23317.28,-1488.94,-6.0,System 3 (Double Seven)
13/11/2014,217.19,115,24976.85,221.54,18/11/2014,25477.1,500.25,2.0,System 3 (Double Seven)
09/07/2015,221.26,112,24781.12,229.4,16/07/2015,25692.8,911.68,3.68,System 3 (Double Seven)
27/07/2015,225.28,110,24780.8,195.86,09/09/2015,21544.6,-3236.2,-13.06,System 3 (Double Seven)
05/11/2015,209.88,119,24975.72,212.17,20/11/2015,25248.23,272.51,1.09,System 3 (Double Seven)
04/12/2015,216.34,115,24879.1,218.68,15/12/2015,25148.2,269.1,1.08,System 3 (Double Seven)
04/01/2016,223.03,112,24979.36,231.3,06/01/2016,25905.6,926.24,3.71,System 3 (Double Seven)
20/01/2016,225.1,111,24986.1,215.64,22/02/2016,23936.04,-1050.06,-4.2,System 3 (Double Seven)
25/04/2016,227.87,109,24837.83,222.47,12/05/2016,24249.23,-588.6,-2.37,System 3 (Double Seven)
03/08/2016,222.73,112,24945.76,230.64,08/08/2016,25831.68,885.92,3.55,System 3 (Double Seven)
23/08/2016,226.43,110,24907.3,230.34,26/08/2016,25337.4,430.1,1.73,System 3 (Double Seven)
13/10/2016,236.89,105,24873.45,226.1,23/11/2016,23740.5,-1132.95,-4.55,System 3 (Double Seven)
26/12/2016,234.72,106,24880.32,238.58,27/12/2016,25289.48,409.16,1.64,System 3 (Double Seven)
17/01/2017,233.33,107,24966.31,234.12,30/01/2017,25050.84,84.53,0.34,System 3 (Double Seven)
08/02/2017,229.72,108,24809.76,235.24,14/02/2017,25405.92,596.16,2.4,System 3 (Double Seven)
20/03/2017,287.01,87,24969.87,295.99,31/03/2017,25751.13,781.26,3.13,System 3 (Double Seven)
03/05/2017,307.02,81,24868.62,304.06,29/05/2017,24628.86,-239.76,-0.96,System 3 (Double Seven)
06/06/2017,294.18,84,24711.12,304.19,14/06/2017,25551.96,840.84,3.4,System 3 (Double Seven)
29/06/2017,312.08,80,24966.4,323.27,05/07/2017,25861.6,895.2,3.59,System 3 (Double Seven)
09/08/2017,358.27,69,24720.63,354.51,23/08/2017,24461.19,-259.44,-1.05,System 3 (Double Seven)
29/08/2017,343.33,72,24719.76,357.3,31/08/2017,25725.6,1005.84,4.07,System 3 (Double Seven)
22/09/2017,366.33,68,24910.44,369.36,05/10/2017,25116.48,206.04,0.83,System 3 (Double Seven)
07/11/2017,406.35,61,24787.35,408.68,17/11/2017,24929.48,142.13,0.57,System 3 (Double Seven)
30/11/2017,413.01,60,24780.6,414.98,19/12/2017,24898.8,118.2,0.48,System 3 (Double Seven)
21/12/2017,409.15,61,24958.15,416.71,26/12/2017,25419.31,461.16,1.85,System 3 (Double Seven)
01/01/2018,407.72,61,24870.92,416.15,08/01/2018,25385.15,514.23,2.07,System 3 (Double Seven)
16/01/2018,413.64,60,24818.4,435.39,22/01/2018,26123.4,1305.0,5.26,System 3 (Double Seven)
01/02/2018,423.0,59,24957.0,418.43,14/02/2018,24687.37,-269.63,-1.08,System 3 (Double Seven)
05/03/2018,414.15,60,24849.0,407.03,05/04/2018,24421.8,-427.2,-1.72,System 3 (Double Seven)
20/04/2018,415.85,60,24951.0,434.74,24/04/2018,26084.4,1133.4,4.54,System 3 (Double Seven)
04/05/2018,427.53,58,24796.74,439.72,10/05/2018,25503.76,707.02,2.85,System 3 (Double Seven)
16/05/2018,428.52,58,24854.16,417.04,01/06/2018,24188.32,-665.84,-2.68,System 3 (Double Seven)
26/06/2018,438.73,56,24568.88,446.87,09/07/2018,25024.72,455.84,1.86,System 3 (Double Seven)
31/08/2018,556.47,44,24484.68,561.89,27/09/2018,24723.16,238.48,0.97,System 3 (Double Seven)
03/10/2018,540.09,46,24844.14,510.8,15/10/2018,23496.8,-1347.34,-5.42,System 3 (Double Seven)
22/10/2018,476.24,52,24764.48,488.64,05/11/2018,25409.28,644.8,2.6,System 3 (Double Seven)
06/12/2018,503.58,49,24675.42,509.3,18/12/2018,24955.7,280.28,1.14,System 3 (Double Seven)
21/12/2018,493.07,50,24653.5,506.27,15/01/2019,25313.5,660.0,2.68,System 3 (Double Seven)
30/01/2019,535.87,46,24650.02,560.19,01/02/2019,25768.74,1118.72,4.54,System 3 (Double Seven)
13/02/2019,558.39,44,24569.16,566.84,06/03/2019,24940.96,371.8,1.51,System 3 (Double Seven)
08/04/2019,595.73,41,24424.93,621.14,18/04/2019,25466.74,1041.81,4.27,System 3 (Double Seven)
07/05/2019,602.11,41,24686.51,594.22,20/05/2019,24363.02,-323.49,-1.31,System 3 (Double Seven)
17/06/2019,574.68,43,24711.24,579.48,16/07/2019,24917.64,206.4,0.84,System 3 (Double Seven)
18/07/2019,565.52,44,24882.88,571.3,13/08/2019,25137.2,254.32,1.02,System 3 (Double Seven)
11/11/2019,639.89,39,24955.71,659.84,13/11/2019,25733.76,778.05,3.12,System 3 (Double Seven)
05/12/2019,695.04,35,24326.4,709.4,13/12/2019,24829.0,502.6,2.07,System 3 (Double Seven)
24/12/2019,693.07,36,24950.52,693.76,09/01/2020,24975.36,24.84,0.1,System 3 (Double Seven)
24/01/2020,681.91,36,24548.76,658.94,12/02/2020,23721.84,-826.92,-3.37,System 3 (Double Seven)
24/02/2020,647.58,38,24608.04,485.03,25/03/2020,18431.14,-6176.9,-25.1,System 3 (Double Seven)
14/05/2020,651.82,38,24769.16,668.3,28/05/2020,25395.4,626.24,2.53,System 3 (Double Seven)
30/06/2020,773.54,32,24753.28,799.08,02/07/2020,25570.56,817.28,3.3,System 3 (Double Seven)
03/08/2020,911.95,27,24622.65,970.19,26/08/2020,26195.13,1572.48,6.39,System 3 (Double Seven)
31/08/2020,944.49,26,24556.74,981.1,09/09/2020,25508.6,951.86,3.88,System 3 (Double Seven)
21/09/2020,1024.0,24,24576.0,1024.75,07/10/2020,24594.0,18.0,0.07,System 3 (Double Seven)
15/10/2020,1001.6,24,24038.4,946.24,10/11/2020,22709.76,-1328.64,-5.53,System 3 (Double Seven)
19/11/2020,895.67,27,24183.09,905.02,08/12/2020,24435.54,252.45,1.04,System 3 (Double Seven)
21/12/2020,880.49,28,24653.72,905.21,24/12/2020,25345.88,692.16,2.81,System 3 (Double Seven)
05/01/2021,892.47,28,24989.16,900.58,18/01/2021,25216.24,227.08,0.91,System 3 (Double Seven)
22/02/2021,911.54,27,24611.58,973.39,25/02/2021,26281.53,1669.95,6.79,System 3 (Double Seven)
15/03/2021,957.29,26,24889.54,902.71,27/04/2021,23470.46,-1419.08,-5.7,System 3 (Double Seven)
23/06/2021,1001.08,24,24025.92,958.88,16/07/2021,23013.12,-1012.8,-4.22,System 3 (Double Seven)
26/07/2021,942.75,26,24511.5,968.8,05/08/2021,25188.8,677.3,2.76,System 3 (Double Seven)
21/10/2021,1190.43,21,24999.03,1157.48,10/11/2021,24307.08,-691.95,-2.77,System 3 (Double Seven)
17/11/2021,1118.48,22,24606.56,1088.71,28/12/2021,23951.62,-654.94,-2.66,System 3 (Double Seven)
24/01/2022,1079.4,23,24826.2,1097.58,15/02/2022,25244.34,418.14,1.68,System 3 (Double Seven)
06/04/2022,1188.87,21,24966.27,1198.74,19/04/2022,25173.54,207.27,0.83,System 3 (Double Seven)
04/05/2022,1222.73,20,24454.6,1152.23,18/05/2022,23044.6,-1410.0,-5.77,System 3 (Double Seven)
13/06/2022,1208.77,20,24175.4,1178.24,30/06/2022,23564.8,-610.6,-2.53,System 3 (Double Seven)
29/08/2022,1179.15,21,24762.15,1179.33,12/09/2022,24765.93,3.78,0.02,System 3 (Double Seven)
15/09/2022,1163.29,21,24429.09,1099.47,06/10/2022,23088.87,-1340.22,-5.49,System 3 (Double Seven)
21/11/2022,1157.93,21,24316.53,1188.21,25/11/2022,24952.41,635.88,2.62,System 3 (Double Seven)
07/12/2022,1203.14,20,24062.8,1178.77,09/01/2023,23575.4,-487.4,-2.03,System 3 (Double Seven)
23/06/2023,1141.52,21,23971.92,1178.93,03/07/2023,24757.53,785.61,3.28,System 3 (Double Seven)
03/08/2023,1237.95,20,24759.0,1268.23,10/08/2023,25364.6,605.6,2.45,System 3 (Double Seven)
21/08/2023,1260.0,19,23940.0,1216.0,07/09/2023,23104.0,-836.0,-3.49,System 3 (Double Seven)
20/09/2023,1191.08,20,23821.6,1172.53,11/10/2023,23450.6,-371.0,-1.56,System 3 (Double Seven)
19/10/2023,1153.08,21,24214.68,1160.1,02/11/2023,24362.1,147.42,0.61,System 3 (Double Seven)
09/01/2024,1290.25,19,24514.75,1325.05,10/01/2024,25175.95,661.2,2.7,System 3 (Double Seven)
20/01/2024,1356.65,18,24419.7,1448.05,29/01/2024,26064.9,1645.2,6.74,System 3 (Double Seven)
28/02/2024,1455.63,17,24745.71,1507.4,04/03/2024,25625.8,880.09,3.56,System 3 (Double Seven)
13/03/2024,1432.18,17,24347.06,1455.03,22/03/2024,24735.51,388.45,1.6,System 3 (Double Seven)
23/04/2024,1459.33,17,24808.61,1425.35,16/05/2024,24230.95,-577.66,-2.33,System 3 (Double Seven)
30/05/2024,1424.85,17,24222.45,1510.33,03/06/2024,25675.61,1453.16,6.0,System 3 (Double Seven)
04/06/2024,1397.28,17,23753.76,1477.55,14/06/2024,25118.35,1364.59,5.74,System 3 (Double Seven)
21/06/2024,1454.2,17,24721.4,1514.03,26/06/2024,25738.51,1017.11,4.11,System 3 (Double Seven)
16/07/2024,1576.25,15,23643.75,1478.2,16/08/2024,22173.0,-1470.75,-6.22,System 3 (Double Seven)
05/09/2024,1492.98,16,23887.68,1485.93,20/09/2024,23774.88,-112.8,-0.47,System 3 (Double Seven)
01/10/2024,1464.83,17,24902.11,1287.0,25/11/2024,21879.0,-3023.11,-12.14,System 3 (Double Seven)
09/05/2025,1377.2,18,24789.6,1436.5,12/05/2025,25857.0,1067.4,4.31,System 3 (Double Seven)
22/05/2025,1409.4,17,23959.8,1442.4,05/06/2025,24520.8,561.0,2.34,System 3 (Double Seven)
10/07/2025,1517.2,16,24275.2,1420.1,19/08/2025,22721.6,-1553.6,-6.4,System 3 (Double Seven)
29/08/2025,1357.2,18,24429.6,1383.3,11/09/2025,24899.4,469.8,1.92,System 3 (Double Seven)
24/09/2025,1383.0,18,24894.0,1384.8,07/10/2025,24926.4,32.4,0.13,System 3 (Double Seven)
04/12/2025,1535.6,16,24569.6,1556.5,12/12/2025,24904.0,334.4,1.36,System 3 (Double Seven)
30/12/2025,1539.8,16,24636.8,1575.6,01/01/2026,25209.6,572.8,2.32,System 3 (Double Seven)
