ENTRY DATE,ENTRY PRICE,QUANTITY,TOTAL BUY VALUE,EXIT PRICE,EXIT DATE,TOTAL SELL VALUE,P&L,ROI %,STRATEGY
07/01/2005,96.58,258,24917.64,98.74,18/01/2005,25474.92,557.28,2.24,System 3 (Double Seven)
08/02/2005,98.83,252,24905.16,100.9,25/02/2005,25426.8,521.64,2.09,System 3 (Double Seven)
10/03/2005,102.69,243,24953.67,99.52,01/04/2005,24183.36,-770.31,-3.09,System 3 (Double Seven)
12/04/2005,95.8,260,24908.0,95.55,25/04/2005,24843.0,-65.0,-0.26,System 3 (Double Seven)
27/04/2005,93.0,268,24924.0,96.95,03/05/2005,25982.6,1058.6,4.25,System 3 (Double Seven)
18/05/2005,98.51,253,24923.03,104.69,26/05/2005,26486.57,1563.54,6.27,System 3 (Double Seven)
04/06/2005,100.83,247,24905.01,102.1,13/06/2005,25218.7,313.69,1.26,System 3 (Double Seven)
07/07/2005,110.74,225,24916.5,116.37,08/07/2005,26183.25,1266.75,5.08,System 3 (Double Seven)
20/07/2005,114.85,217,24922.45,122.55,22/07/2005,26593.35,1670.9,6.7,System 3 (Double Seven)
23/08/2005,139.51,179,24972.29,147.16,02/09/2005,26341.64,1369.35,5.48,System 3 (Double Seven)
22/09/2005,153.94,162,24938.28,160.81,10/10/2005,26051.22,1112.94,4.46,System 3 (Double Seven)
14/10/2005,151.04,165,24921.6,154.76,26/10/2005,25535.4,613.8,2.46,System 3 (Double Seven)
27/10/2005,142.72,175,24976.0,155.22,07/11/2005,27163.5,2187.5,8.76,System 3 (Double Seven)
05/12/2005,159.73,156,24917.88,165.15,19/12/2005,25763.4,845.52,3.39,System 3 (Double Seven)
26/12/2005,153.09,163,24953.67,159.59,06/01/2006,26013.17,1059.5,4.25,System 3 (Double Seven)
12/01/2006,154.01,162,24949.62,159.77,24/01/2006,25882.74,933.12,3.74,System 3 (Double Seven)
16/02/2006,166.92,149,24871.08,169.42,21/02/2006,25243.58,372.5,1.5,System 3 (Double Seven)
27/02/2006,165.79,150,24868.5,173.45,01/03/2006,26017.5,1149.0,4.62,System 3 (Double Seven)
23/03/2006,174.94,142,24841.48,180.43,27/03/2006,25621.06,779.58,3.14,System 3 (Double Seven)
12/04/2006,182.25,137,24968.25,195.18,03/05/2006,26739.66,1771.41,7.09,System 3 (Double Seven)
15/05/2006,185.16,135,24996.6,168.14,16/06/2006,22698.9,-2297.7,-9.19,System 3 (Double Seven)
04/10/2006,212.12,117,24818.04,217.29,11/10/2006,25422.93,604.89,2.44,System 3 (Double Seven)
11/12/2006,278.9,89,24822.1,286.94,26/12/2006,25537.66,715.56,2.88,System 3 (Double Seven)
08/01/2007,285.91,87,24874.17,305.07,12/01/2007,26541.09,1666.92,6.7,System 3 (Double Seven)
12/02/2007,333.7,74,24693.8,364.61,15/02/2007,26981.14,2287.34,9.26,System 3 (Double Seven)
26/02/2007,336.37,74,24891.38,348.5,08/03/2007,25789.0,897.62,3.61,System 3 (Double Seven)
16/03/2007,329.63,75,24722.25,358.66,22/03/2007,26899.5,2177.25,8.81,System 3 (Double Seven)
02/04/2007,335.01,74,24790.74,351.85,10/04/2007,26036.9,1246.16,5.03,System 3 (Double Seven)
30/04/2007,372.88,67,24982.96,383.24,15/05/2007,25677.08,694.12,2.78,System 3 (Double Seven)
25/05/2007,383.43,65,24922.95,379.13,20/06/2007,24643.45,-279.5,-1.12,System 3 (Double Seven)
17/07/2007,397.38,62,24637.56,406.59,18/07/2007,25208.58,571.02,2.32,System 3 (Double Seven)
30/07/2007,407.0,61,24827.0,397.79,24/08/2007,24265.19,-561.81,-2.26,System 3 (Double Seven)
04/09/2007,394.46,63,24850.98,407.58,19/09/2007,25677.54,826.56,3.33,System 3 (Double Seven)
18/10/2007,466.13,53,24704.89,419.57,16/11/2007,22237.21,-2467.68,-9.99,System 3 (Double Seven)
17/12/2007,415.83,60,24949.8,457.93,31/12/2007,27475.8,2526.0,10.12,System 3 (Double Seven)
07/01/2008,430.65,58,24977.7,420.56,25/01/2008,24392.48,-585.22,-2.34,System 3 (Double Seven)
26/05/2009,354.43,70,24810.1,379.96,05/06/2009,26597.2,1787.1,7.2,System 3 (Double Seven)
16/06/2009,372.03,67,24926.01,372.31,26/06/2009,24944.77,18.76,0.08,System 3 (Double Seven)
06/07/2009,359.83,69,24828.27,379.73,17/07/2009,26201.37,1373.1,5.53,System 3 (Double Seven)
04/08/2009,368.4,67,24682.8,379.71,13/08/2009,25440.57,757.77,3.07,System 3 (Double Seven)
03/09/2009,372.21,67,24938.07,397.81,17/09/2009,26653.27,1715.2,6.88,System 3 (Double Seven)
23/09/2009,380.07,65,24704.55,294.18,06/11/2009,19121.7,-5582.85,-22.6,System 3 (Double Seven)
12/08/2010,291.28,85,24758.8,297.07,24/08/2010,25250.95,492.15,1.99,System 3 (Double Seven)
05/10/2010,325.06,76,24704.56,309.71,22/11/2010,23537.96,-1166.6,-4.72,System 3 (Double Seven)
09/12/2010,311.09,80,24887.2,320.42,24/12/2010,25633.6,746.4,3.0,System 3 (Double Seven)
07/01/2011,311.14,80,24891.2,312.33,03/02/2011,24986.4,95.2,0.38,System 3 (Double Seven)
11/02/2011,293.12,85,24915.2,312.38,17/02/2011,26552.3,1637.1,6.57,System 3 (Double Seven)
24/02/2011,298.18,83,24748.94,310.31,01/03/2011,25755.73,1006.79,4.07,System 3 (Double Seven)
03/05/2011,344.18,72,24780.96,341.19,16/05/2011,24565.68,-215.28,-0.87,System 3 (Double Seven)
10/06/2011,343.72,72,24747.84,349.79,17/06/2011,25184.88,437.04,1.77,System 3 (Double Seven)
05/07/2011,351.35,71,24945.85,366.24,19/07/2011,26003.04,1057.19,4.24,System 3 (Double Seven)
04/08/2011,389.77,64,24945.28,369.14,23/08/2011,23624.96,-1320.32,-5.29,System 3 (Double Seven)
12/09/2011,354.61,70,24822.7,361.46,21/09/2011,25302.2,479.5,1.93,System 3 (Double Seven)
22/09/2011,342.66,72,24671.52,352.64,14/10/2011,25390.08,718.56,2.91,System 3 (Double Seven)
21/11/2011,357.05,70,24993.5,359.02,02/12/2011,25131.4,137.9,0.55,System 3 (Double Seven)
07/12/2012,296.38,84,24895.92,291.74,26/12/2012,24506.16,-389.76,-1.57,System 3 (Double Seven)
30/01/2013,316.74,78,24705.72,295.74,27/02/2013,23067.72,-1638.0,-6.63,System 3 (Double Seven)
15/03/2013,285.22,87,24814.14,261.96,16/04/2013,22790.52,-2023.62,-8.16,System 3 (Double Seven)
13/05/2013,286.55,87,24929.85,289.54,29/05/2013,25189.98,260.13,1.04,System 3 (Double Seven)
30/07/2013,295.14,84,24791.76,316.65,31/07/2013,26598.6,1806.84,7.29,System 3 (Double Seven)
19/08/2013,291.93,85,24814.05,288.39,06/09/2013,24513.15,-300.9,-1.21,System 3 (Double Seven)
27/09/2013,299.0,83,24817.0,307.14,09/10/2013,25492.62,675.62,2.72,System 3 (Double Seven)
28/10/2013,311.96,80,24956.8,330.9,30/10/2013,26472.0,1515.2,6.07,System 3 (Double Seven)
08/11/2013,316.19,79,24979.01,323.18,19/11/2013,25531.22,552.21,2.21,System 3 (Double Seven)
26/11/2013,300.61,83,24950.63,308.24,05/12/2013,25583.92,633.29,2.54,System 3 (Double Seven)
11/12/2013,301.58,82,24729.56,301.71,23/12/2013,24740.22,10.66,0.04,System 3 (Double Seven)
14/01/2014,301.44,82,24718.08,289.54,31/01/2014,23742.28,-975.8,-3.95,System 3 (Double Seven)
02/05/2014,299.28,83,24840.24,297.07,14/05/2014,24656.81,-183.43,-0.74,System 3 (Double Seven)
12/06/2014,314.35,79,24833.65,311.83,04/07/2014,24634.57,-199.08,-0.8,System 3 (Double Seven)
10/07/2014,307.05,81,24871.05,309.94,21/07/2014,25105.14,234.09,0.94,System 3 (Double Seven)
14/08/2014,335.68,74,24840.32,346.66,19/08/2014,25652.84,812.52,3.27,System 3 (Double Seven)
22/08/2014,335.59,74,24833.66,345.42,01/09/2014,25561.08,727.42,2.93,System 3 (Double Seven)
23/09/2014,373.64,66,24660.24,377.45,21/10/2014,24911.7,251.46,1.02,System 3 (Double Seven)
31/10/2014,366.65,68,24932.2,361.41,17/11/2014,24575.88,-356.32,-1.43,System 3 (Double Seven)
27/11/2014,354.24,70,24796.8,326.49,23/12/2014,22854.3,-1942.5,-7.83,System 3 (Double Seven)
20/03/2015,349.51,71,24815.21,363.07,25/03/2015,25777.97,962.76,3.88,System 3 (Double Seven)
27/03/2015,346.06,72,24916.32,369.78,01/04/2015,26624.16,1707.84,6.85,System 3 (Double Seven)
20/04/2015,369.78,67,24775.26,365.83,19/05/2015,24510.61,-264.65,-1.07,System 3 (Double Seven)
09/06/2015,374.97,66,24748.02,388.16,17/06/2015,25618.56,870.54,3.52,System 3 (Double Seven)
26/06/2015,384.16,65,24970.4,398.13,02/07/2015,25878.45,908.05,3.64,System 3 (Double Seven)
10/07/2015,385.4,64,24665.6,409.26,21/07/2015,26192.64,1527.04,6.19,System 3 (Double Seven)
27/07/2015,384.16,65,24970.4,325.84,09/09/2015,21179.6,-3790.8,-15.18,System 3 (Double Seven)
05/05/2016,325.75,76,24757.0,339.03,10/05/2016,25766.28,1009.28,4.08,System 3 (Double Seven)
16/05/2016,324.88,76,24690.88,324.33,26/05/2016,24649.08,-41.8,-0.17,System 3 (Double Seven)
06/06/2016,320.56,77,24683.12,328.14,17/06/2016,25266.78,583.66,2.36,System 3 (Double Seven)
08/07/2016,326.35,76,24802.6,348.27,15/07/2016,26468.52,1665.92,6.72,System 3 (Double Seven)
29/07/2016,332.78,75,24958.5,324.6,18/08/2016,24345.0,-613.5,-2.46,System 3 (Double Seven)
26/08/2016,316.15,79,24975.85,300.57,22/09/2016,23745.03,-1230.82,-4.93,System 3 (Double Seven)
27/02/2017,326.95,76,24848.2,335.4,10/03/2017,25490.4,642.2,2.58,System 3 (Double Seven)
17/03/2017,318.81,78,24867.18,322.81,30/03/2017,25179.18,312.0,1.25,System 3 (Double Seven)
13/04/2017,312.74,79,24706.46,325.34,25/04/2017,25701.86,995.4,4.03,System 3 (Double Seven)
05/05/2017,316.88,78,24716.64,342.62,10/05/2017,26724.36,2007.72,8.12,System 3 (Double Seven)
01/06/2017,337.24,74,24955.76,341.42,27/06/2017,25265.08,309.32,1.24,System 3 (Double Seven)
11/08/2017,381.04,65,24767.6,386.97,18/08/2017,25153.05,385.45,1.56,System 3 (Double Seven)
04/09/2017,382.74,65,24878.1,370.93,11/10/2017,24110.45,-767.65,-3.09,System 3 (Double Seven)
15/11/2017,447.4,55,24607.0,473.09,07/12/2017,26019.95,1412.95,5.74,System 3 (Double Seven)
02/01/2018,474.79,52,24689.08,496.35,05/01/2018,25810.2,1121.12,4.54,System 3 (Double Seven)
08/01/2018,474.61,52,24679.72,395.7,27/02/2018,20576.4,-4103.32,-16.63,System 3 (Double Seven)
10/04/2019,312.51,79,24688.29,324.5,24/04/2019,25635.5,947.21,3.84,System 3 (Double Seven)
09/05/2019,315.45,79,24920.55,336.6,14/05/2019,26591.4,1670.85,6.7,System 3 (Double Seven)
17/06/2019,344.0,72,24768.0,348.65,27/06/2019,25102.8,334.8,1.35,System 3 (Double Seven)
15/07/2019,350.6,71,24892.6,345.75,30/07/2019,24548.25,-344.35,-1.38,System 3 (Double Seven)
01/08/2019,323.9,77,24940.3,357.7,05/08/2019,27542.9,2602.6,10.44,System 3 (Double Seven)
27/08/2019,348.3,71,24729.3,349.25,06/09/2019,24796.75,67.45,0.27,System 3 (Double Seven)
17/09/2019,339.85,73,24809.05,356.4,20/09/2019,26017.2,1208.15,4.87,System 3 (Double Seven)
04/10/2019,339.5,73,24783.5,377.25,10/10/2019,27539.25,2755.75,11.12,System 3 (Double Seven)
22/10/2019,374.1,66,24690.6,378.0,04/11/2019,24948.0,257.4,1.04,System 3 (Double Seven)
13/11/2019,368.6,67,24696.2,393.05,15/11/2019,26334.35,1638.15,6.63,System 3 (Double Seven)
11/12/2019,442.75,56,24794.0,449.45,19/12/2019,25169.2,375.2,1.51,System 3 (Double Seven)
07/01/2020,445.1,56,24925.6,460.1,09/01/2020,25765.6,840.0,3.37,System 3 (Double Seven)
28/01/2020,491.25,50,24562.5,518.9,04/02/2020,25945.0,1382.5,5.63,System 3 (Double Seven)
24/02/2020,529.9,47,24905.3,470.7,26/03/2020,22122.9,-2782.4,-11.17,System 3 (Double Seven)
28/04/2020,485.65,51,24768.15,514.3,30/04/2020,26229.3,1461.15,5.9,System 3 (Double Seven)
29/05/2020,552.6,45,24867.0,572.45,04/06/2020,25760.25,893.25,3.59,System 3 (Double Seven)
15/06/2020,550.7,45,24781.5,572.5,19/06/2020,25762.5,981.0,3.96,System 3 (Double Seven)
24/07/2020,559.45,44,24615.8,546.25,01/09/2020,24035.0,-580.8,-2.36,System 3 (Double Seven)
22/01/2021,576.85,43,24804.55,599.35,02/02/2021,25772.05,967.5,3.9,System 3 (Double Seven)
19/02/2021,581.35,43,24998.05,529.95,19/03/2021,22787.85,-2210.2,-8.84,System 3 (Double Seven)
17/05/2021,549.65,45,24734.25,534.9,31/05/2021,24070.5,-663.75,-2.68,System 3 (Double Seven)
17/06/2021,528.65,47,24846.55,536.25,09/07/2021,25203.75,357.2,1.44,System 3 (Double Seven)
20/08/2021,613.7,40,24548.0,664.05,31/08/2021,26562.0,2014.0,8.2,System 3 (Double Seven)
28/09/2021,696.15,35,24365.25,708.45,20/10/2021,24795.75,430.5,1.77,System 3 (Double Seven)
29/10/2021,685.35,36,24672.6,712.5,01/11/2021,25650.0,977.4,3.96,System 3 (Double Seven)
01/12/2021,722.25,34,24556.5,691.3,03/01/2022,23504.2,-1052.3,-4.29,System 3 (Double Seven)
21/01/2022,695.25,35,24333.75,715.8,28/01/2022,25053.0,719.25,2.96,System 3 (Double Seven)
07/02/2022,706.5,35,24727.5,691.5,09/03/2022,24202.5,-525.0,-2.12,System 3 (Double Seven)
12/04/2022,741.65,33,24474.45,756.3,26/04/2022,24957.9,483.45,1.98,System 3 (Double Seven)
04/05/2022,722.4,34,24561.6,699.05,30/05/2022,23767.7,-793.9,-3.23,System 3 (Double Seven)
29/08/2022,720.6,34,24500.4,761.25,06/09/2022,25882.5,1382.1,5.64,System 3 (Double Seven)
23/09/2022,771.35,32,24683.2,799.9,30/09/2022,25596.8,913.6,3.7,System 3 (Double Seven)
12/10/2022,775.55,32,24817.6,792.9,20/10/2022,25372.8,555.2,2.24,System 3 (Double Seven)
29/11/2022,835.85,29,24239.65,840.4,19/12/2022,24371.6,131.95,0.54,System 3 (Double Seven)
21/12/2022,814.0,30,24420.0,777.75,02/02/2023,23332.5,-1087.5,-4.45,System 3 (Double Seven)
09/02/2023,766.65,32,24532.8,768.05,06/03/2023,24577.6,44.8,0.18,System 3 (Double Seven)
14/06/2023,827.95,30,24838.5,843.0,22/06/2023,25290.0,451.5,1.82,System 3 (Double Seven)
19/07/2023,872.35,28,24425.8,887.25,26/07/2023,24843.0,417.2,1.71,System 3 (Double Seven)
02/08/2023,875.6,28,24516.8,876.4,22/08/2023,24539.2,22.4,0.09,System 3 (Double Seven)
29/08/2023,855.3,29,24803.7,880.3,06/09/2023,25528.7,725.0,2.92,System 3 (Double Seven)
25/09/2023,910.4,27,24580.8,925.65,28/09/2023,24992.55,411.75,1.68,System 3 (Double Seven)
19/10/2023,942.95,26,24516.7,930.75,03/11/2023,24199.5,-317.2,-1.29,System 3 (Double Seven)
12/12/2023,995.25,25,24881.25,1021.2,27/12/2023,25530.0,648.75,2.61,System 3 (Double Seven)
02/02/2024,1150.8,21,24166.8,1142.2,19/02/2024,23986.2,-180.6,-0.75,System 3 (Double Seven)
26/02/2024,1110.05,22,24421.1,1133.5,04/03/2024,24937.0,515.9,2.11,System 3 (Double Seven)
02/04/2024,1208.25,20,24165.0,1229.4,10/04/2024,24588.0,423.0,1.75,System 3 (Double Seven)
03/05/2024,1277.4,19,24270.6,1309.9,15/05/2024,24888.1,617.5,2.54,System 3 (Double Seven)
04/06/2024,1299.7,19,24694.3,1425.25,07/06/2024,27079.75,2385.45,9.66,System 3 (Double Seven)
19/06/2024,1392.35,17,23669.95,1459.5,26/06/2024,24811.5,1141.55,4.82,System 3 (Double Seven)
06/08/2024,1443.55,17,24540.35,1471.7,14/08/2024,25018.9,478.55,1.95,System 3 (Double Seven)
20/08/2024,1449.15,17,24635.55,1486.35,22/08/2024,25267.95,632.4,2.57,System 3 (Double Seven)
06/09/2024,1539.25,16,24628.0,1646.75,12/09/2024,26348.0,1720.0,6.98,System 3 (Double Seven)
01/10/2024,1698.7,14,23781.8,1695.6,14/10/2024,23738.4,-43.4,-0.18,System 3 (Double Seven)
23/10/2024,1685.8,14,23601.2,1569.3,22/11/2024,21970.2,-1631.0,-6.91,System 3 (Double Seven)
10/12/2024,1578.65,15,23679.75,1681.75,13/12/2024,25226.25,1546.5,6.53,System 3 (Double Seven)
20/12/2024,1578.1,15,23671.5,1609.7,02/01/2025,24145.5,474.0,2.0,System 3 (Double Seven)
27/01/2025,1602.6,15,24039.0,1652.35,03/02/2025,24785.25,746.25,3.1,System 3 (Double Seven)
18/02/2025,1668.9,14,23364.6,1662.95,11/03/2025,23281.3,-83.3,-0.36,System 3 (Double Seven)
07/04/2025,1686.65,14,23613.1,1756.6,11/04/2025,24592.4,979.3,4.15,System 3 (Double Seven)
13/05/2025,1820.6,13,23667.8,1856.1,28/05/2025,24129.3,461.5,1.95,System 3 (Double Seven)
13/06/2025,1840.4,13,23925.2,1865.9,18/06/2025,24256.7,331.5,1.39,System 3 (Double Seven)
10/07/2025,1964.5,12,23574.0,1943.8,23/07/2025,23325.6,-248.4,-1.05,System 3 (Double Seven)
28/07/2025,1890.3,13,24573.9,1928.4,20/08/2025,25069.2,495.3,2.02,System 3 (Double Seven)
28/08/2025,1881.1,13,24454.3,1913.0,11/09/2025,24869.0,414.7,1.7,System 3 (Double Seven)
26/09/2025,1916.6,13,24915.8,1943.5,08/10/2025,25265.5,349.7,1.4,System 3 (Double Seven)
07/11/2025,2001.2,12,24014.4,2112.2,17/11/2025,25346.4,1332.0,5.55,System 3 (Double Seven)
27/11/2025,2115.6,11,23271.6,2108.0,17/12/2025,23188.0,-83.6,-0.36,System 3 (Double Seven)
