ENTRY DATE,ENTRY PRICE,QUANTITY,TOTAL BUY VALUE,EXIT PRICE,EXIT DATE,TOTAL SELL VALUE,P&L,ROI %,STRATEGY
10/03/2005,121.21,206,24969.26,113.46,01/04/2005,23372.76,-1596.5,-6.39,System 3 (Double Seven)
11/04/2005,106.39,234,24895.26,108.11,21/04/2005,25297.74,402.48,1.62,System 3 (Double Seven)
31/05/2005,116.44,214,24918.16,123.63,03/06/2005,26456.82,1538.66,6.17,System 3 (Double Seven)
20/06/2005,122.27,204,24943.08,127.57,27/06/2005,26024.28,1081.2,4.33,System 3 (Double Seven)
26/07/2005,136.83,182,24903.06,143.48,03/08/2005,26113.36,1210.3,4.86,System 3 (Double Seven)
23/08/2005,141.91,176,24976.16,149.18,30/08/2005,26255.68,1279.52,5.12,System 3 (Double Seven)
06/09/2005,145.77,171,24926.67,151.15,16/09/2005,25846.65,919.98,3.69,System 3 (Double Seven)
10/10/2005,165.11,151,24931.61,155.42,31/10/2005,23468.42,-1463.19,-5.87,System 3 (Double Seven)
10/01/2006,200.31,124,24838.44,206.36,17/01/2006,25588.64,750.2,3.02,System 3 (Double Seven)
22/03/2006,265.36,94,24943.84,275.04,30/03/2006,25853.76,909.92,3.65,System 3 (Double Seven)
04/05/2006,293.12,85,24915.2,303.78,05/05/2006,25821.3,906.1,3.64,System 3 (Double Seven)
16/05/2006,292.42,85,24855.7,233.04,16/06/2006,19808.4,-5047.3,-20.31,System 3 (Double Seven)
11/07/2006,241.26,103,24849.78,239.76,26/07/2006,24695.28,-154.5,-0.62,System 3 (Double Seven)
25/08/2006,261.03,95,24797.85,268.38,28/08/2006,25496.1,698.25,2.82,System 3 (Double Seven)
27/09/2006,287.73,86,24744.78,291.12,16/10/2006,25036.32,291.54,1.18,System 3 (Double Seven)
26/10/2006,282.12,88,24826.56,291.6,31/10/2006,25660.8,834.24,3.36,System 3 (Double Seven)
09/11/2006,291.29,85,24759.65,299.13,14/11/2006,25426.05,666.4,2.69,System 3 (Double Seven)
09/01/2007,317.99,78,24803.22,333.48,15/01/2007,26011.44,1208.22,4.87,System 3 (Double Seven)
13/02/2007,358.7,69,24750.3,340.32,13/03/2007,23482.08,-1268.22,-5.12,System 3 (Double Seven)
16/03/2007,321.62,77,24764.74,349.73,22/03/2007,26929.21,2164.47,8.74,System 3 (Double Seven)
11/05/2007,375.11,66,24757.26,380.91,16/05/2007,25140.06,382.8,1.55,System 3 (Double Seven)
08/06/2007,418.81,59,24709.79,432.82,15/06/2007,25536.38,826.59,3.35,System 3 (Double Seven)
18/07/2007,517.78,48,24853.44,550.88,20/07/2007,26442.24,1588.8,6.39,System 3 (Double Seven)
10/08/2007,539.71,46,24826.66,543.32,24/08/2007,24992.72,166.06,0.67,System 3 (Double Seven)
10/09/2007,572.71,43,24626.53,581.9,18/09/2007,25021.7,395.17,1.6,System 3 (Double Seven)
19/10/2007,669.79,37,24782.23,765.82,25/10/2007,28335.34,3553.11,14.34,System 3 (Double Seven)
07/11/2007,913.77,27,24671.79,1001.49,14/11/2007,27040.23,2368.44,9.6,System 3 (Double Seven)
21/11/2007,912.78,27,24645.06,940.99,04/12/2007,25406.73,761.67,3.09,System 3 (Double Seven)
14/12/2007,927.6,26,24117.6,944.19,04/01/2008,24548.94,431.34,1.79,System 3 (Double Seven)
15/01/2008,902.63,27,24371.01,789.81,19/02/2008,21324.87,-3046.14,-12.5,System 3 (Double Seven)
03/03/2008,742.81,33,24512.73,679.3,25/03/2008,22416.9,-2095.83,-8.55,System 3 (Double Seven)
14/05/2009,420.62,59,24816.58,547.4,18/05/2009,32296.6,7480.02,30.14,System 3 (Double Seven)
17/06/2009,652.82,38,24807.16,679.71,25/06/2009,25828.98,1021.82,4.12,System 3 (Double Seven)
06/07/2009,650.73,38,24727.74,647.96,20/07/2009,24622.48,-105.26,-0.43,System 3 (Double Seven)
10/08/2009,638.29,39,24893.31,689.02,24/08/2009,26871.78,1978.47,7.95,System 3 (Double Seven)
02/09/2009,680.98,36,24515.28,723.53,11/09/2009,26047.08,1531.8,6.25,System 3 (Double Seven)
09/10/2009,725.91,34,24680.94,751.13,14/10/2009,25538.42,857.48,3.47,System 3 (Double Seven)
22/10/2009,715.47,34,24325.98,711.76,09/11/2009,24199.84,-126.14,-0.52,System 3 (Double Seven)
27/11/2009,706.42,35,24724.7,727.67,07/12/2009,25468.45,743.75,3.01,System 3 (Double Seven)
18/12/2009,733.36,34,24934.24,748.22,29/12/2009,25439.48,505.24,2.03,System 3 (Double Seven)
15/01/2010,733.87,34,24951.58,649.71,09/02/2010,22090.14,-2861.44,-11.47,System 3 (Double Seven)
11/03/2010,698.93,35,24462.55,723.09,17/03/2010,25308.15,845.6,3.46,System 3 (Double Seven)
08/04/2010,722.62,34,24569.08,718.93,23/04/2010,24443.62,-125.46,-0.51,System 3 (Double Seven)
27/07/2010,828.29,30,24848.7,812.16,10/08/2010,24364.8,-483.9,-1.95,System 3 (Double Seven)
16/08/2010,795.51,31,24660.81,830.58,20/08/2010,25747.98,1087.17,4.41,System 3 (Double Seven)
31/08/2010,806.07,31,24988.17,833.89,07/09/2010,25850.59,862.42,3.45,System 3 (Double Seven)
07/10/2010,905.22,27,24440.94,923.6,13/10/2010,24937.2,496.26,2.03,System 3 (Double Seven)
15/10/2010,883.82,28,24746.96,926.24,01/11/2010,25934.72,1187.76,4.8,System 3 (Double Seven)
11/11/2010,945.96,26,24594.96,877.98,30/12/2010,22827.48,-1767.48,-7.19,System 3 (Double Seven)
05/01/2011,857.11,29,24856.19,737.84,14/02/2011,21397.36,-3458.83,-13.92,System 3 (Double Seven)
26/07/2011,790.36,31,24501.16,722.33,05/09/2011,22392.23,-2108.93,-8.61,System 3 (Double Seven)
16/07/2012,614.78,40,24591.2,614.27,01/08/2012,24570.8,-20.4,-0.08,System 3 (Double Seven)
24/08/2012,631.47,39,24627.33,608.09,07/09/2012,23715.51,-911.82,-3.7,System 3 (Double Seven)
31/10/2012,723.04,34,24583.36,715.84,26/11/2012,24338.56,-244.8,-1.0,System 3 (Double Seven)
12/12/2012,732.27,34,24897.18,722.18,01/01/2013,24554.12,-343.06,-1.38,System 3 (Double Seven)
07/01/2013,705.84,35,24704.4,696.6,21/01/2013,24381.0,-323.4,-1.31,System 3 (Double Seven)
31/01/2013,685.27,36,24669.72,636.58,06/03/2013,22916.88,-1752.84,-7.11,System 3 (Double Seven)
13/05/2013,674.4,37,24952.8,707.89,16/05/2013,26191.93,1239.13,4.97,System 3 (Double Seven)
06/11/2013,642.53,38,24416.14,652.03,18/11/2013,24777.14,361.0,1.48,System 3 (Double Seven)
02/01/2014,690.7,36,24865.2,674.33,21/01/2014,24275.88,-589.32,-2.37,System 3 (Double Seven)
27/01/2014,653.43,38,24830.34,663.93,10/02/2014,25229.34,399.0,1.61,System 3 (Double Seven)
21/03/2014,811.07,30,24332.1,850.53,26/03/2014,25515.9,1183.8,4.87,System 3 (Double Seven)
16/04/2014,839.93,29,24357.97,881.7,21/04/2014,25569.3,1211.33,4.97,System 3 (Double Seven)
02/05/2014,842.37,29,24428.73,895.13,09/05/2014,25958.77,1530.04,6.26,System 3 (Double Seven)
16/06/2014,1100.33,22,24207.26,1134.47,30/06/2014,24958.34,751.08,3.1,System 3 (Double Seven)
09/07/2014,1101.1,22,24224.2,1124.33,18/07/2014,24735.26,511.06,2.11,System 3 (Double Seven)
28/07/2014,1094.07,22,24069.54,1010.67,18/08/2014,22234.74,-1834.8,-7.62,System 3 (Double Seven)
27/08/2014,1002.43,24,24058.32,1051.57,01/09/2014,25237.68,1179.36,4.9,System 3 (Double Seven)
12/09/2014,1052.47,23,24206.81,991.27,09/10/2014,22799.21,-1407.6,-5.81,System 3 (Double Seven)
27/11/2014,1079.43,23,24826.89,1023.1,02/01/2015,23531.3,-1295.59,-5.22,System 3 (Double Seven)
04/02/2015,1125.6,22,24763.2,1132.37,19/02/2015,24912.14,148.94,0.6,System 3 (Double Seven)
10/03/2015,1168.3,21,24534.3,1152.5,30/03/2015,24202.5,-331.8,-1.35,System 3 (Double Seven)
16/04/2015,1169.53,21,24560.13,1080.47,19/05/2015,22689.87,-1870.26,-7.62,System 3 (Double Seven)
21/07/2015,1229.97,20,24599.4,1220.5,06/08/2015,24410.0,-189.4,-0.77,System 3 (Double Seven)
12/08/2015,1175.0,21,24675.0,1076.9,10/09/2015,22614.9,-2060.1,-8.35,System 3 (Double Seven)
14/06/2016,973.7,25,24342.5,1009.2,15/06/2016,25230.0,887.5,3.65,System 3 (Double Seven)
24/06/2016,953.73,26,24796.98,1028.43,01/07/2016,26739.18,1942.2,7.83,System 3 (Double Seven)
01/08/2016,995.8,25,24895.0,1008.63,31/08/2016,25215.75,320.75,1.29,System 3 (Double Seven)
12/09/2016,975.47,25,24386.75,999.97,22/09/2016,24999.25,612.5,2.51,System 3 (Double Seven)
26/09/2016,977.13,25,24428.25,983.23,14/10/2016,24580.75,152.5,0.62,System 3 (Double Seven)
27/10/2016,983.53,25,24588.25,921.83,30/11/2016,23045.75,-1542.5,-6.27,System 3 (Double Seven)
15/02/2017,986.67,25,24666.75,994.4,10/03/2017,24860.0,193.25,0.78,System 3 (Double Seven)
18/04/2017,1113.0,22,24486.0,1155.13,24/04/2017,25412.86,926.86,3.79,System 3 (Double Seven)
08/05/2017,1139.73,21,23934.33,1170.3,17/05/2017,24576.3,641.97,2.68,System 3 (Double Seven)
18/05/2017,1148.4,21,24116.4,1179.23,25/05/2017,24763.83,647.43,2.68,System 3 (Double Seven)
12/06/2017,1157.73,21,24312.33,1136.27,07/07/2017,23861.67,-450.66,-1.85,System 3 (Double Seven)
25/07/2017,1170.85,21,24587.85,1193.95,31/07/2017,25072.95,485.1,1.97,System 3 (Double Seven)
09/08/2017,1153.9,21,24231.9,1139.65,30/08/2017,23932.65,-299.25,-1.23,System 3 (Double Seven)
05/09/2017,1126.65,22,24786.3,1172.4,08/09/2017,25792.8,1006.5,4.06,System 3 (Double Seven)
22/09/2017,1184.8,21,24880.8,1142.7,10/10/2017,23996.7,-884.1,-3.55,System 3 (Double Seven)
14/11/2017,1210.2,20,24204.0,1218.4,07/12/2017,24368.0,164.0,0.68,System 3 (Double Seven)
13/12/2017,1189.25,21,24974.25,1232.5,20/12/2017,25882.5,908.25,3.64,System 3 (Double Seven)
02/01/2018,1249.75,20,24995.0,1275.3,03/01/2018,25506.0,511.0,2.04,System 3 (Double Seven)
05/02/2018,1363.65,18,24545.7,1310.9,28/03/2018,23596.2,-949.5,-3.87,System 3 (Double Seven)
26/04/2018,1347.2,18,24249.6,1400.9,30/04/2018,25216.2,966.6,3.99,System 3 (Double Seven)
10/05/2018,1362.2,18,24519.6,1376.45,28/05/2018,24776.1,256.5,1.05,System 3 (Double Seven)
05/06/2018,1333.75,18,24007.5,1288.0,09/07/2018,23184.0,-823.5,-3.43,System 3 (Double Seven)
10/09/2018,1336.8,18,24062.4,1261.3,29/10/2018,22703.4,-1359.0,-5.65,System 3 (Double Seven)
05/12/2018,1394.8,17,23711.6,1426.45,13/12/2018,24249.65,538.05,2.27,System 3 (Double Seven)
24/12/2018,1404.8,17,23881.6,1314.3,31/01/2019,22343.1,-1538.5,-6.44,System 3 (Double Seven)
12/04/2019,1360.9,18,24496.2,1381.4,16/04/2019,24865.2,369.0,1.51,System 3 (Double Seven)
23/04/2019,1348.2,18,24267.6,1363.6,03/05/2019,24544.8,277.2,1.14,System 3 (Double Seven)
06/06/2019,1515.9,16,24254.4,1557.1,20/06/2019,24913.6,659.2,2.72,System 3 (Double Seven)
08/07/2019,1490.35,16,23845.6,1356.95,27/08/2019,21711.2,-2134.4,-8.95,System 3 (Double Seven)
04/10/2019,1424.9,17,24223.3,1447.8,18/10/2019,24612.6,389.3,1.61,System 3 (Double Seven)
07/11/2019,1435.05,17,24395.85,1305.3,13/12/2019,22190.1,-2205.75,-9.04,System 3 (Double Seven)
01/12/2020,1115.95,22,24550.9,1149.5,04/12/2020,25289.0,738.1,3.01,System 3 (Double Seven)
18/01/2021,1327.75,18,23899.5,1382.65,20/01/2021,24887.7,988.2,4.13,System 3 (Double Seven)
29/01/2021,1334.7,18,24024.6,1448.85,01/02/2021,26079.3,2054.7,8.55,System 3 (Double Seven)
19/02/2021,1508.8,16,24140.8,1515.2,08/03/2021,24243.2,102.4,0.42,System 3 (Double Seven)
16/03/2021,1461.8,17,24850.6,1442.0,01/04/2021,24514.0,-336.6,-1.35,System 3 (Double Seven)
12/04/2021,1345.15,18,24212.7,1380.65,27/04/2021,24851.7,639.0,2.64,System 3 (Double Seven)
16/06/2021,1490.9,16,23854.4,1523.85,25/06/2021,24381.6,527.2,2.21,System 3 (Double Seven)
10/08/2021,1588.45,15,23826.75,1668.4,13/08/2021,25026.0,1199.25,5.03,System 3 (Double Seven)
23/08/2021,1580.75,15,23711.25,1660.1,30/08/2021,24901.5,1190.25,5.02,System 3 (Double Seven)
30/09/2021,1702.95,14,23841.3,1726.9,08/10/2021,24176.6,335.3,1.41,System 3 (Double Seven)
29/10/2021,1766.65,14,24733.1,1815.65,02/11/2021,25419.1,686.0,2.77,System 3 (Double Seven)
18/11/2021,1897.0,13,24661.0,1825.05,08/12/2021,23725.65,-935.35,-3.79,System 3 (Double Seven)
20/12/2021,1799.35,13,23391.55,1899.5,28/12/2021,24693.5,1301.95,5.57,System 3 (Double Seven)
21/01/2022,1956.05,12,23472.6,1756.2,16/03/2022,21074.4,-2398.2,-10.22,System 3 (Double Seven)
16/09/2022,1920.0,13,24960.0,1871.55,04/10/2022,24330.15,-629.85,-2.52,System 3 (Double Seven)
10/11/2022,1977.65,12,23731.8,2029.55,17/11/2022,24354.6,622.8,2.62,System 3 (Double Seven)
21/12/2022,2146.3,11,23609.3,2121.7,09/01/2023,23338.7,-270.6,-1.15,System 3 (Double Seven)
27/01/2023,2159.85,11,23758.35,2203.3,13/02/2023,24236.3,477.95,2.01,System 3 (Double Seven)
23/02/2023,2159.15,11,23750.65,2170.8,08/03/2023,23878.8,128.15,0.54,System 3 (Double Seven)
24/03/2023,2166.15,11,23827.65,2257.75,05/04/2023,24835.25,1007.6,4.23,System 3 (Double Seven)
11/05/2023,2242.15,11,24663.65,2224.55,29/05/2023,24470.05,-193.6,-0.78,System 3 (Double Seven)
18/08/2023,2634.75,9,23712.75,2719.0,23/08/2023,24471.0,758.25,3.2,System 3 (Double Seven)
25/08/2023,2632.0,9,23688.0,2732.95,05/09/2023,24596.55,908.55,3.84,System 3 (Double Seven)
20/09/2023,2890.0,8,23120.0,2965.05,27/09/2023,23720.4,600.4,2.6,System 3 (Double Seven)
17/10/2023,3066.3,8,24530.4,2975.45,06/11/2023,23803.6,-726.8,-2.96,System 3 (Double Seven)
23/11/2023,3045.65,8,24365.2,3109.2,30/11/2023,24873.6,508.4,2.09,System 3 (Double Seven)
31/01/2024,3479.75,7,24358.25,3387.95,23/02/2024,23715.65,-642.6,-2.64,System 3 (Double Seven)
13/03/2024,3538.55,7,24769.85,3617.8,22/03/2024,25324.6,554.75,2.24,System 3 (Double Seven)
12/04/2024,3679.25,6,22075.5,3652.3,25/04/2024,21913.8,-161.7,-0.73,System 3 (Double Seven)
03/05/2024,3499.8,7,24498.6,3464.2,18/05/2024,24249.4,-249.2,-1.02,System 3 (Double Seven)
04/06/2024,3403.2,7,23822.4,3703.65,13/06/2024,25925.55,2103.15,8.83,System 3 (Double Seven)
21/06/2024,3535.0,7,24745.0,3626.5,02/07/2024,25385.5,640.5,2.59,System 3 (Double Seven)
19/07/2024,3618.5,6,21711.0,3679.9,26/07/2024,22079.4,368.4,1.7,System 3 (Double Seven)
05/08/2024,3528.0,7,24696.0,3596.05,21/08/2024,25172.35,476.35,1.93,System 3 (Double Seven)
05/09/2024,3624.15,6,21744.9,3662.25,16/09/2024,21973.5,228.6,1.05,System 3 (Double Seven)
30/09/2024,3680.0,6,22080.0,3555.05,14/10/2024,21330.3,-749.7,-3.4,System 3 (Double Seven)
17/12/2024,3807.2,6,22843.2,3667.5,01/01/2025,22005.0,-838.2,-3.67,System 3 (Double Seven)
22/05/2025,3551.4,7,24859.8,3648.7,26/05/2025,25540.9,681.1,2.74,System 3 (Double Seven)
04/06/2025,3626.5,6,21759.0,3679.8,10/06/2025,22078.8,319.8,1.47,System 3 (Double Seven)
12/06/2025,3603.9,6,21623.4,3679.2,27/06/2025,22075.2,451.8,2.09,System 3 (Double Seven)
03/07/2025,3582.9,6,21497.4,3665.1,30/07/2025,21990.6,493.2,2.29,System 3 (Double Seven)
20/08/2025,3592.3,6,21553.8,3667.8,16/09/2025,22006.8,453.0,2.1,System 3 (Double Seven)
25/09/2025,3644.4,6,21866.4,3729.5,26/09/2025,22377.0,510.6,2.34,System 3 (Double Seven)
06/11/2025,3881.6,6,23289.6,4002.5,13/11/2025,24015.0,725.4,3.11,System 3 (Double Seven)
25/11/2025,3996.7,6,23980.2,4062.0,26/11/2025,24372.0,391.8,1.63,System 3 (Double Seven)
03/12/2025,3988.0,6,23928.0,4074.1,12/12/2025,24444.6,516.6,2.16,System 3 (Double Seven)
