ENTRY DATE,ENTRY PRICE,QUANTITY,TOTAL BUY VALUE,EXIT PRICE,EXIT DATE,TOTAL SELL VALUE,P&L,ROI %,STRATEGY
11/12/2006,906.3,27,24470.1,922.65,20/12/2006,24911.55,441.45,1.8,System 3 (Double Seven)
08/01/2007,897.95,27,24244.65,938.8,22/01/2007,25347.6,1102.95,4.55,System 3 (Double Seven)
12/02/2007,912.0,27,24624.0,831.3,22/03/2007,22445.1,-2178.9,-8.85,System 3 (Double Seven)
11/09/2007,861.15,29,24973.35,923.85,19/09/2007,26791.65,1818.3,7.28,System 3 (Double Seven)
19/10/2007,1076.6,23,24761.8,1182.2,26/10/2007,27190.6,2428.8,9.81,System 3 (Double Seven)
01/11/2007,1006.55,24,24157.2,1038.25,14/11/2007,24918.0,760.8,3.15,System 3 (Double Seven)
21/11/2007,954.25,26,24810.5,1014.15,30/11/2007,26367.9,1557.4,6.28,System 3 (Double Seven)
17/12/2007,1012.8,24,24307.2,997.05,02/01/2008,23929.2,-378.0,-1.56,System 3 (Double Seven)
03/01/2008,973.2,25,24330.0,905.75,01/02/2008,22643.75,-1686.25,-6.93,System 3 (Double Seven)
06/03/2009,649.65,38,24686.7,689.75,12/03/2009,26210.5,1523.8,6.17,System 3 (Double Seven)
21/04/2009,788.75,31,24451.25,839.35,04/05/2009,26019.85,1568.6,6.42,System 3 (Double Seven)
18/06/2009,1031.75,24,24762.0,1067.9,29/06/2009,25629.6,867.6,3.5,System 3 (Double Seven)
06/08/2009,1364.7,18,24564.6,1388.2,21/08/2009,24987.6,423.0,1.72,System 3 (Double Seven)
10/09/2009,1489.1,16,23825.6,1559.95,17/09/2009,24959.2,1133.6,4.76,System 3 (Double Seven)
05/10/2009,1597.05,15,23955.75,1548.75,20/10/2009,23231.25,-724.5,-3.02,System 3 (Double Seven)
22/10/2009,1491.1,16,23857.6,1558.35,16/11/2009,24933.6,1076.0,4.51,System 3 (Double Seven)
17/12/2009,1554.45,16,24871.2,1570.4,30/12/2009,25126.4,255.2,1.03,System 3 (Double Seven)
05/01/2010,1515.85,16,24253.6,1458.35,20/01/2010,23333.6,-920.0,-3.79,System 3 (Double Seven)
27/01/2010,1369.8,18,24656.4,1380.25,17/02/2010,24844.5,188.1,0.76,System 3 (Double Seven)
15/03/2010,1446.1,17,24583.7,1379.35,22/04/2010,23448.95,-1134.75,-4.62,System 3 (Double Seven)
20/10/2010,1490.7,16,23851.2,1566.8,26/10/2010,25068.8,1217.6,5.1,System 3 (Double Seven)
02/11/2010,1493.4,16,23894.4,1428.65,07/12/2010,22858.4,-1036.0,-4.34,System 3 (Double Seven)
09/12/2010,1391.15,17,23649.55,1423.3,21/12/2010,24196.1,546.55,2.31,System 3 (Double Seven)
06/01/2011,1373.9,18,24730.2,1224.1,14/02/2011,22033.8,-2696.4,-10.9,System 3 (Double Seven)
27/02/2012,1257.0,19,23883.0,1315.05,01/03/2012,24985.95,1102.95,4.62,System 3 (Double Seven)
22/03/2012,1330.3,18,23945.4,1342.3,16/04/2012,24161.4,216.0,0.9,System 3 (Double Seven)
02/05/2012,1332.9,18,23992.2,1144.55,12/06/2012,20601.9,-3390.3,-14.13,System 3 (Double Seven)
13/07/2012,1183.95,21,24862.95,1226.6,18/07/2012,25758.6,895.65,3.6,System 3 (Double Seven)
27/08/2012,1167.8,21,24523.8,1183.45,06/09/2012,24852.45,328.65,1.34,System 3 (Double Seven)
15/10/2012,1338.25,18,24088.5,1390.8,30/10/2012,25034.4,945.9,3.93,System 3 (Double Seven)
16/11/2012,1438.1,17,24447.7,1494.25,19/11/2012,25402.25,954.55,3.9,System 3 (Double Seven)
29/11/2012,1489.1,16,23825.6,1509.95,07/12/2012,24159.2,333.6,1.4,System 3 (Double Seven)
12/12/2012,1476.0,16,23616.0,1509.75,19/12/2012,24156.0,540.0,2.29,System 3 (Double Seven)
14/01/2013,1539.1,16,24625.6,1574.6,21/01/2013,25193.6,568.0,2.31,System 3 (Double Seven)
11/02/2013,1558.8,16,24940.8,1449.35,07/03/2013,23189.6,-1751.2,-7.02,System 3 (Double Seven)
13/03/2013,1374.25,18,24736.5,1311.1,04/04/2013,23599.8,-1136.7,-4.6,System 3 (Double Seven)
09/05/2013,1660.15,15,24902.25,1727.95,10/05/2013,25919.25,1017.0,4.08,System 3 (Double Seven)
21/05/2013,1697.4,14,23763.6,1543.75,19/06/2013,21612.5,-2151.1,-9.05,System 3 (Double Seven)
27/06/2013,1521.2,16,24339.2,1605.45,01/07/2013,25687.2,1348.0,5.54,System 3 (Double Seven)
10/07/2013,1543.5,16,24696.0,1385.05,08/08/2013,22160.8,-2535.2,-10.27,System 3 (Double Seven)
07/11/2013,1610.8,15,24162.0,1629.35,18/11/2013,24440.25,278.25,1.15,System 3 (Double Seven)
04/12/2013,1639.75,15,24596.25,1700.15,05/12/2013,25502.25,906.0,3.68,System 3 (Double Seven)
31/12/2013,1763.9,14,24694.6,1798.6,03/01/2014,25180.4,485.8,1.97,System 3 (Double Seven)
14/01/2014,1773.35,14,24826.9,1801.9,21/01/2014,25226.6,399.7,1.61,System 3 (Double Seven)
24/01/2014,1774.25,14,24839.5,1688.85,10/02/2014,23643.9,-1195.6,-4.81,System 3 (Double Seven)
26/02/2014,1664.05,15,24960.75,1735.05,07/03/2014,26025.75,1065.0,4.27,System 3 (Double Seven)
04/04/2014,1927.2,12,23126.4,1988.3,21/04/2014,23859.6,733.2,3.17,System 3 (Double Seven)
29/04/2014,1916.5,13,24914.5,1974.85,09/05/2014,25673.05,758.55,3.04,System 3 (Double Seven)
16/06/2014,2381.15,10,23811.5,2471.0,25/06/2014,24710.0,898.5,3.77,System 3 (Double Seven)
11/07/2014,2504.65,9,22541.85,2552.45,30/07/2014,22972.05,430.2,1.91,System 3 (Double Seven)
29/09/2014,3008.15,8,24065.2,3075.7,21/10/2014,24605.6,540.4,2.25,System 3 (Double Seven)
25/11/2014,3288.85,7,23021.95,3389.15,01/12/2014,23724.05,702.1,3.05,System 3 (Double Seven)
09/12/2014,3336.55,7,23355.85,3385.3,18/12/2014,23697.1,341.25,1.46,System 3 (Double Seven)
31/12/2014,3329.8,7,23308.6,3447.8,05/01/2015,24134.6,826.0,3.54,System 3 (Double Seven)
04/02/2015,3557.55,7,24902.85,3616.95,13/02/2015,25318.65,415.8,1.67,System 3 (Double Seven)
26/02/2015,3496.85,7,24477.95,3604.4,27/02/2015,25230.8,752.85,3.08,System 3 (Double Seven)
20/03/2015,3623.85,6,21743.1,3660.95,30/03/2015,21965.7,222.6,1.02,System 3 (Double Seven)
20/04/2015,3608.05,6,21648.3,3822.6,28/04/2015,22935.6,1287.3,5.95,System 3 (Double Seven)
07/05/2015,3543.6,7,24805.2,3671.2,15/05/2015,25698.4,893.2,3.6,System 3 (Double Seven)
09/06/2015,3692.3,6,22153.8,3789.6,16/06/2015,22737.6,583.8,2.64,System 3 (Double Seven)
06/07/2015,3987.95,6,23927.7,4035.25,13/07/2015,24211.5,283.8,1.19,System 3 (Double Seven)
24/08/2015,4241.8,5,21209.0,4305.15,09/09/2015,21525.75,316.75,1.49,System 3 (Double Seven)
05/10/2015,4414.05,5,22070.25,4377.4,15/10/2015,21887.0,-183.25,-0.83,System 3 (Double Seven)
01/12/2015,4556.2,5,22781.0,4620.0,15/12/2015,23100.0,319.0,1.4,System 3 (Double Seven)
24/12/2015,4598.4,5,22992.0,3749.15,17/02/2016,18745.75,-4246.25,-18.47,System 3 (Double Seven)
10/08/2016,4861.6,5,24308.0,4948.55,24/08/2016,24742.75,434.75,1.79,System 3 (Double Seven)
29/09/2016,5438.6,4,21754.4,5681.0,03/10/2016,22724.0,969.6,4.46,System 3 (Double Seven)
17/10/2016,5599.1,4,22396.4,5781.45,25/10/2016,23125.8,729.4,3.26,System 3 (Double Seven)
04/11/2016,5704.85,4,22819.4,5088.15,29/11/2016,20352.6,-2466.8,-10.81,System 3 (Double Seven)
19/12/2016,5115.05,4,20460.2,5197.15,23/12/2016,20788.6,328.4,1.61,System 3 (Double Seven)
20/01/2017,5668.95,4,22675.8,5737.2,24/01/2017,22948.8,273.0,1.2,System 3 (Double Seven)
10/02/2017,6112.25,4,24449.0,5964.4,09/03/2017,23857.6,-591.4,-2.42,System 3 (Double Seven)
24/03/2017,6004.65,4,24018.6,6072.0,03/04/2017,24288.0,269.4,1.12,System 3 (Double Seven)
22/05/2017,6701.7,3,20105.1,6985.7,25/05/2017,20957.1,852.0,4.24,System 3 (Double Seven)
19/06/2017,7249.25,3,21747.75,7354.0,03/07/2017,22062.0,314.25,1.44,System 3 (Double Seven)
09/08/2017,7661.6,3,22984.8,7700.3,31/08/2017,23100.9,116.1,0.51,System 3 (Double Seven)
22/09/2017,8068.2,3,24204.6,7904.25,12/10/2017,23712.75,-491.85,-2.03,System 3 (Double Seven)
18/10/2017,7784.05,3,23352.15,8068.05,26/10/2017,24204.15,852.0,3.65,System 3 (Double Seven)
09/11/2017,8204.8,3,24614.4,8348.35,17/11/2017,25045.05,430.65,1.75,System 3 (Double Seven)
02/01/2018,9554.05,2,19108.1,9459.15,12/01/2018,18918.3,-189.8,-0.99,System 3 (Double Seven)
16/01/2018,9322.05,2,18644.1,9434.95,24/01/2018,18869.9,225.8,1.21,System 3 (Double Seven)
25/01/2018,9278.2,2,18556.4,9630.7,29/01/2018,19261.4,705.0,3.8,System 3 (Double Seven)
02/02/2018,8990.6,2,17981.2,8846.3,14/03/2018,17692.6,-288.6,-1.61,System 3 (Double Seven)
23/03/2018,8607.25,2,17214.5,9008.2,02/04/2018,18016.4,801.9,4.66,System 3 (Double Seven)
18/04/2018,9121.5,2,18243.0,8709.3,28/05/2018,17418.6,-824.4,-4.52,System 3 (Double Seven)
19/06/2018,8862.6,2,17725.2,8975.15,03/07/2018,17950.3,225.1,1.27,System 3 (Double Seven)
27/07/2018,9310.4,2,18620.8,9223.3,23/08/2018,18446.6,-174.2,-0.94,System 3 (Double Seven)
31/08/2018,9096.4,2,18192.8,7287.2,12/10/2018,14574.4,-3618.4,-19.89,System 3 (Double Seven)
05/11/2019,7389.0,3,22167.0,7294.4,27/11/2019,21883.2,-283.8,-1.28,System 3 (Double Seven)
04/12/2019,7076.1,3,21228.3,7214.95,13/12/2019,21644.85,416.55,1.96,System 3 (Double Seven)
06/01/2020,7042.4,3,21127.2,7330.5,10/01/2020,21991.5,864.3,4.09,System 3 (Double Seven)
21/01/2020,7302.65,3,21907.95,7199.6,04/02/2020,21598.8,-309.15,-1.41,System 3 (Double Seven)
18/02/2020,6781.1,3,20343.3,6445.95,06/03/2020,19337.85,-1005.45,-4.94,System 3 (Double Seven)
31/08/2020,6839.95,3,20519.85,7190.1,04/09/2020,21570.3,1050.45,5.12,System 3 (Double Seven)
15/09/2020,7052.8,3,21158.4,6743.45,30/09/2020,20230.35,-928.05,-4.39,System 3 (Double Seven)
19/10/2020,6851.95,3,20555.85,7103.25,23/10/2020,21309.75,753.9,3.67,System 3 (Double Seven)
10/11/2020,6793.45,3,20380.35,7054.3,18/11/2020,21162.9,782.55,3.84,System 3 (Double Seven)
14/12/2020,7696.8,3,23090.4,7796.35,16/12/2020,23389.05,298.65,1.29,System 3 (Double Seven)
17/12/2020,7694.0,3,23082.0,7612.9,30/12/2020,22838.7,-243.3,-1.05,System 3 (Double Seven)
28/01/2021,7588.5,3,22765.5,7667.35,11/02/2021,23002.05,236.55,1.04,System 3 (Double Seven)
17/02/2021,7504.0,3,22512.0,7249.0,05/03/2021,21747.0,-765.0,-3.4,System 3 (Double Seven)
12/03/2021,7096.2,3,21288.6,7186.25,23/03/2021,21558.75,270.15,1.27,System 3 (Double Seven)
14/06/2021,7177.85,3,21533.55,7265.4,22/06/2021,21796.2,262.65,1.22,System 3 (Double Seven)
07/07/2021,7449.4,3,22348.2,6863.1,03/09/2021,20589.3,-1758.9,-7.87,System 3 (Double Seven)
22/10/2021,7408.9,3,22226.7,7615.55,01/11/2021,22846.65,619.95,2.79,System 3 (Double Seven)
11/11/2021,7453.45,3,22360.35,8050.35,16/11/2021,24151.05,1790.7,8.01,System 3 (Double Seven)
26/11/2021,7170.5,3,21511.5,7434.9,08/12/2021,22304.7,793.2,3.69,System 3 (Double Seven)
17/12/2021,7296.6,3,21889.8,7426.45,31/12/2021,22279.35,389.55,1.78,System 3 (Double Seven)
07/02/2022,8511.65,2,17023.3,8599.45,08/02/2022,17198.9,175.6,1.03,System 3 (Double Seven)
14/02/2022,8366.4,2,16732.8,8698.85,23/02/2022,17397.7,664.9,3.97,System 3 (Double Seven)
24/02/2022,8210.15,3,24630.45,7420.1,15/03/2022,22260.3,-2370.15,-9.62,System 3 (Double Seven)
08/04/2022,7557.95,3,22673.85,7666.7,20/04/2022,23000.1,326.25,1.44,System 3 (Double Seven)
02/05/2022,7634.75,3,22904.25,7532.8,17/05/2022,22598.4,-305.85,-1.34,System 3 (Double Seven)
03/06/2022,7705.05,3,23115.15,8271.0,23/06/2022,24813.0,1697.85,7.35,System 3 (Double Seven)
05/07/2022,8348.7,2,16697.4,8630.05,06/07/2022,17260.1,562.7,3.37,System 3 (Double Seven)
26/07/2022,8525.85,2,17051.7,9003.4,01/08/2022,18006.8,955.1,5.6,System 3 (Double Seven)
11/08/2022,8813.85,2,17627.7,9003.7,16/08/2022,18007.4,379.7,2.15,System 3 (Double Seven)
22/08/2022,8628.0,2,17256.0,9082.25,30/08/2022,18164.5,908.5,5.26,System 3 (Double Seven)
26/09/2022,8834.95,2,17669.9,8862.4,10/10/2022,17724.8,54.9,0.31,System 3 (Double Seven)
14/10/2022,8617.3,2,17234.6,9005.0,25/10/2022,18010.0,775.4,4.5,System 3 (Double Seven)
10/11/2022,9097.25,2,18194.5,8461.1,05/01/2023,16922.2,-1272.3,-6.99,System 3 (Double Seven)
20/02/2023,8693.65,2,17387.3,8764.15,01/03/2023,17528.3,141.0,0.81,System 3 (Double Seven)
18/05/2023,9053.3,2,18106.6,9270.75,24/05/2023,18541.5,434.9,2.4,System 3 (Double Seven)
20/06/2023,9515.05,2,19030.1,9779.0,30/06/2023,19558.0,527.9,2.77,System 3 (Double Seven)
14/07/2023,9605.0,2,19210.0,9813.0,31/07/2023,19626.0,416.0,2.17,System 3 (Double Seven)
02/08/2023,9625.0,2,19250.0,9490.0,22/08/2023,18980.0,-270.0,-1.4,System 3 (Double Seven)
21/09/2023,10284.3,2,20568.6,10535.15,22/09/2023,21070.3,501.7,2.44,System 3 (Double Seven)
04/10/2023,10129.85,2,20259.7,10580.9,12/10/2023,21161.8,902.1,4.45,System 3 (Double Seven)
23/10/2023,10553.65,2,21107.3,10400.35,09/11/2023,20800.7,-306.6,-1.45,System 3 (Double Seven)
11/12/2023,10541.75,2,21083.5,10302.35,29/12/2023,20604.7,-478.8,-2.27,System 3 (Double Seven)
03/01/2024,10077.65,2,20155.3,10086.9,15/01/2024,20173.8,18.5,0.09,System 3 (Double Seven)
18/01/2024,9924.5,2,19849.0,10186.9,31/01/2024,20373.8,524.8,2.64,System 3 (Double Seven)
28/02/2024,11152.8,2,22305.6,11670.6,05/03/2024,23341.2,1035.6,4.64,System 3 (Double Seven)
13/03/2024,11390.15,2,22780.3,11636.3,18/03/2024,23272.6,492.3,2.16,System 3 (Double Seven)
12/04/2024,12266.55,2,24533.1,12996.25,23/04/2024,25992.5,1459.4,5.95,System 3 (Double Seven)
03/05/2024,12492.15,2,24984.3,12814.2,14/05/2024,25628.4,644.1,2.58,System 3 (Double Seven)
21/05/2024,12473.3,2,24946.6,12934.9,23/05/2024,25869.8,923.2,3.7,System 3 (Double Seven)
31/05/2024,12399.3,2,24798.6,12810.9,07/06/2024,25621.8,823.2,3.32,System 3 (Double Seven)
18/06/2024,12560.95,1,12560.95,12827.7,09/07/2024,12827.7,266.75,2.12,System 3 (Double Seven)
19/07/2024,12524.3,1,12524.3,12663.7,26/07/2024,12663.7,139.4,1.11,System 3 (Double Seven)
05/08/2024,12200.85,2,24401.7,12276.35,22/08/2024,24552.7,151.0,0.62,System 3 (Double Seven)
05/09/2024,12298.6,2,24597.2,12400.85,12/09/2024,24801.7,204.5,0.83,System 3 (Double Seven)
03/10/2024,12647.35,1,12647.35,11399.7,11/11/2024,11399.7,-1247.65,-9.86,System 3 (Double Seven)
11/02/2025,12724.35,1,12724.35,11714.55,18/03/2025,11714.55,-1009.8,-7.94,System 3 (Double Seven)
22/05/2025,12445.0,2,24890.0,12462.0,06/06/2025,24924.0,34.0,0.14,System 3 (Double Seven)
30/06/2025,12400.0,2,24800.0,12627.0,23/07/2025,25254.0,454.0,1.83,System 3 (Double Seven)
25/07/2025,12404.0,2,24808.0,12632.0,07/08/2025,25264.0,456.0,1.84,System 3 (Double Seven)
03/10/2025,15806.0,1,15806.0,16265.0,10/10/2025,16265.0,459.0,2.9,System 3 (Double Seven)
29/10/2025,16138.0,1,16138.0,15749.0,13/11/2025,15749.0,-389.0,-2.41,System 3 (Double Seven)
